label,VV_mean.15,Inc_mean.15,NDVI_median.15
142,0.0706,32.5822,41.472499999999904
691,0.093,32.5822,52.6989
1438,0.1289,32.5822,55.9846999999999
725,0.063,32.5822,37.151
336,0.0792,32.5822,46.1586
1858,0.0692,32.5822,40.330399999999905
3319,0.1076,32.5822,52.2235999999999
5400,0.0853,32.5822,46.45909999999989
4973,0.0912,32.5822,45.91989999999989
3668,0.0849,32.5822,44.024299999999904
4778,0.0739,32.5822,37.0801
3683,0.1107,32.5822,50.8849
5062,0.0625,32.5822,39.3812
7418,0.0773,32.5822,37.771099999999905
2980,0.0472,32.5822,36.2899
7006,0.0719,32.5822,38.0765
6359,0.0702,32.5822,39.7791
6118,0.0905,32.5822,46.0123
7274,0.1067,32.5822,54.78
9219,0.0649,32.5822,40.4377
6836,0.0801,32.5822,39.723199999999906
6877,0.1167,32.5822,55.7496
6985,0.0641,32.5822,31.5305
6094,0.0743,32.5822,38.1417
5603,0.0831,32.5822,46.3618
8268,0.1136,32.5822,52.3789
8766,0.1189,32.5822,51.9495
8996,0.067,32.5822,39.2877
7563,0.0668,32.5822,28.8172999999999
9052,0.0849,32.5822,41.0741
8927,0.0643,32.5822,36.1839
8713,0.0738,32.5822,38.206899999999905
9961,0.0751,32.5822,44.4193
10023,0.0896,32.5822,43.0063
11142,0.0675,32.5822,43.0869
8940,0.0619,32.5822,32.3703999999999
9315,0.0678,32.5822,37.5073
9287,0.0686,32.5822,37.582099999999905
9733,0.1007,32.5822,26.6083
11215,0.0799,32.5822,44.03549999999991
11651,0.1424,32.5822,48.6794999999999
12264,0.0869,32.5822,49.11659999999989
11359,0.0557,32.5822,38.252
12657,0.059,32.5822,35.9628
8972,0.1064,32.5822,38.777099999999905
11578,0.0607,32.5822,35.5589999999999
11056,0.086,32.5822,31.4120999999999
13435,0.0574,32.5822,34.5499
11970,0.086,32.5822,36.0219
12463,0.0574,32.5822,41.9521
15598,0.0697,32.5822,39.352699999999906
13984,0.0592,32.5822,32.9183999999999
14600,0.0757,32.5822,37.627899999999904
14398,0.064,32.5822,36.761299999999906
14510,0.0786,32.5822,36.287999999999904
13956,0.0638,32.5822,39.07959999999991
13470,0.0698,32.5822,34.9346
16123,0.0852,32.5822,43.0566
14364,0.0559,32.5822,32.4981999999999
15258,0.0602,32.5822,36.427399999999906
18653,0.1009,32.5822,44.2997
17449,0.0881,32.5822,35.5942
16930,0.0585,32.5822,33.8827
18446,0.0721,32.5822,34.9168999999999
18042,0.0627,32.5822,31.6449
16346,0.0641,32.5822,32.8391
18179,0.0714,32.5822,37.992199999999904
16140,0.0747,32.5822,35.9269
19191,0.101,32.5822,40.354399999999906
20268,0.0692,32.5822,27.6675
19586,0.0743,32.5822,25.7894
19694,0.077,32.5822,35.9405
20669,0.0676,32.5822,37.6225
20534,0.0532,32.5822,30.1984999999999
18269,0.1072,32.5822,33.4774
18780,0.0633,32.5822,33.2254
22162,0.0601,32.5822,35.9206
22571,0.0974,32.5822,45.1854999999999
22552,0.0721,32.5822,34.9099
19560,0.0863,32.5822,38.5679
19790,0.0742,32.5822,35.3136999999999
23715,0.1467,32.5822,53.4637
23346,0.0523,32.5822,32.1518
24074,0.0905,32.5822,40.7378
24244,0.0803,32.5822,33.4622
26307,0.0825,32.5822,29.9014999999999
25012,0.0764,32.5822,37.7811
27465,0.075,32.5822,39.655099999999905
28571,0.0951,32.5822,32.3579999999999
