,label,nbPixels,meanB0,varB0,mean__012019,nan___012019,mean_div_std,mean__022019,nan___022019,mean_div_std,mean__032019,nan___032019,mean_div_std,mean__042019,nan___042019,mean_div_std,mean__052019,nan___052019,mean_div_std,mean__062019,nan___062019,mean_div_std,mean__072019,nan___072019,mean_div_std,mean__082019,nan___082019,mean_div_std,mean__092019,nan___092019,mean_div_std,mean__102019,nan___102019,mean_div_std,mean__112019,nan___112019,mean_div_std,mean__122019,nan___122019,mean_div_std,mean__012020,nan___012020,mean_div_std,mean__022020,nan___022020,mean_div_std,mean__032020,nan___032020,mean_div_std,mean__042020,nan___042020,mean_div_std,mean__052020,nan___052020,mean_div_std,mean__062020,nan___062020,mean_div_std,mean__072020,nan___072020,mean_div_std,mean__082020,nan___082020,mean_div_std,mean__092020,nan___092020,mean_div_std,mean__102020,nan___102020,mean_div_std,mean__112020,nan___112020,mean_div_std,mean__122020,nan___122020,mean_div_std,mean__012021,nan___012021,mean_div_std,mean__022021,nan___022021,mean_div_std,mean__032021,nan___032021,mean_div_std,mean__042021,nan___042021,mean_div_std,mean__052021,nan___052021,mean_div_std,mean__062021,nan___062021,mean_div_std,mean__072021,nan___072021,mean_div_std,mean__082021,nan___082021,mean_div_std,mean__092021,nan___092021,mean_div_std,mean__102021,nan___102021,mean_div_std,mean__112021,nan___112021,mean_div_std,mean__122021,nan___122021,mean_div_std,mean__012022,nan___012022,mean_div_std,mean__022022,nan___022022,mean_div_std,mean__032022,nan___032022,mean_div_std
20,6836,154,0.268780559301376,0.000548481184524,0.0528,0,3.133,0.0564,0,3.6063,0.0611,0,3.5542,0.0852,0,3.6627,0.1213,0,2.3217,0.1515,0,3.3786,0.2692,0,2.3499,0.2146,0,2.3648,0.1756,0,2.8187,0.1828,0,2.4469,0.1231,0,3.1023,0.0861,0,4.4537,0.0608,0,4.0952,0.0633,0,2.2614,0.0703,0,3.3065,0.0801,0,2.8075,0.0881,0,3.2343,0.1988,0,2.1521,0.1619,0,3.6188,0.1444,0,2.5683,0.1271,0,4.0133,0.1192,0,3.121,0.0907,0,3.403,0.071,0,3.241,0.0542,0,3.9631,0.0501,0,2.342,0.0701,0,3.1895,0.0537,0,2.933,0.0947,0,3.3108,0.1116,0,3.7087,0.0853,0,3.0381,0.135,0,3.6544,0.1665,0,2.5438,0.1247,0,2.7557,0.0851,0,3.0168,0.0557,0,3.0074,0.0458,0,2.9654,0.0466,0,2.1779,0.0395,0,3.153
21,6877,138,0.425865918397903,0.001413428923115,0.1031,0,3.338,0.1101,0,2.7289,0.116,0,2.9661,0.1128,0,3.7489,0.1572,0,2.7522,0.1712,0,3.7055,0.1846,0,3.5031,0.1938,0,4.4454,0.2052,0,3.95,0.178,0,3.1515,0.1668,0,3.2855,0.1207,0,4.3073,0.111,0,3.8924,0.1106,0,3.3722,0.1298,0,3.8166,0.1167,0,3.2498,0.1311,0,3.7896,0.2037,0,2.7403,0.2324,0,3.4123,0.1768,0,2.9951,0.177,0,3.5192,0.1778,0,3.7957,0.143,0,3.1305,0.1173,0,3.164,0.1129,0,2.9046,0.094,0,3.3407,0.1273,0,4.9459,0.1254,0,3.2349,0.1494,0,3.4556,0.1492,0,3.9535,0.1353,0,2.797,0.1631,0,3.5262,0.2186,0,2.4605,0.1806,0,4.4644,0.1357,0,3.1956,0.128,0,2.9171,0.1027,0,2.9437,0.1067,0,4.068,0.1013,0,2.9349
22,6985,255,0.243106693029404,0.000500953115989,0.0525,0,2.1806,0.0449,0,2.5022,0.0492,0,3.2179,0.0675,0,3.4144,0.1197,0,2.3325,0.1425,0,4.095,0.1522,0,3.9611,0.1519,0,3.9325,0.1538,0,3.2212,0.1554,0,3.5816,0.0996,0,3.6811,0.074,0,3.4577,0.0516,0,3.1316,0.0501,0,2.8856,0.0536,0,3.0195,0.0641,0,2.3377,0.0921,0,2.732,0.1485,0,3.2606,0.1532,0,2.6245,0.093,0,2.9942,0.111,0,3.0169,0.1117,0,2.7158,0.0693,0,3.0282,0.0468,0,2.9198,0.0429,0,2.8779,0.0449,0,2.7696,0.0535,0,2.9012,0.0495,0,2.55,0.1161,0,3.5067,0.111,0,2.8599,0.0819,0,3.134,0.1394,0,3.09,0.1745,0,3.2246,0.106,0,3.694,0.0783,0,2.8534,0.0526,0,3.2746,0.0505,0,2.7481,0.0429,0,3.0506,0.0391,0,2.3609
23,6094,169,0.244127959012985,0.000271382799838,0.0583,0,2.5155,0.0501,0,2.6289,0.0566,0,3.8655,0.0788,0,3.0515,0.1292,0,2.4905,0.1429,0,4.1164,0.2738,0,2.7809,0.2054,0,2.9733,0.1628,0,2.889,0.1751,0,3.3494,0.144,0,3.1525,0.0918,0,3.664,0.0676,0,3.1856,0.0626,0,2.8269,0.0718,0,3.0687,0.0743,0,3.4058,0.0877,0,3.878,0.1864,0,2.2545,0.165,0,3.5913,0.1255,0,2.8398,0.1322,0,2.9847,0.1257,0,3.1535,0.0856,0,2.9962,0.0639,0,2.9081,0.0557,0,3.3717,0.0488,0,2.64,0.0603,0,2.9772,0.0545,0,3.2987,0.0977,0,3.0796,0.098,0,3.7521,0.0799,0,2.919,0.1373,0,3.1618,0.1671,0,2.4934,0.1166,0,3.3953,0.0817,0,2.732,0.0614,0,3.1081,0.0511,0,2.5445,0.0472,0,2.7377,0.0422,0,2.4728
24,5603,180,0.325675547122955,0.000610010582022,0.0678,0,2.7992,0.0625,0,2.2213,0.066,0,2.9834,0.0682,0,2.4664,0.1314,0,2.5486,0.1518,0,3.0496,0.159,0,3.6015,0.1609,0,3.4372,0.1477,0,2.908,0.154,0,3.471,0.1397,0,3.0388,0.1008,0,3.6501,0.0739,0,3.3039,0.0629,0,2.4064,0.0635,0,2.6409,0.0831,0,2.1217,0.0832,0,3.7386,0.1516,0,2.77,0.1723,0,3.6035,0.1403,0,3.3779,0.1497,0,3.1812,0.161,0,3.27,0.1133,0,3.6889,0.0723,0,2.4339,0.0637,0,3.4071,0.062,0,2.7611,0.0723,0,3.8068,0.0759,0,2.6354,0.1081,0,2.9943,0.105,0,3.4602,0.093,0,2.6848,0.1347,0,3.2314,0.1717,0,3.0599,0.143,0,3.6727,0.1022,0,2.3763,0.0715,0,3.6015,0.0562,0,2.4198,0.0563,0,2.6525,0.0589,0,2.4994
25,8268,274,0.349919527769089,0.003000769531354,0.078,0,2.3784,0.0673,0,2.5372,0.0776,0,2.9404,0.0855,0,3.2682,0.1163,0,2.0757,0.1773,0,3.4147,0.1802,0,3.0656,0.1834,0,3.2815,0.1633,0,2.6336,0.1738,0,4.2069,0.1547,0,2.819,0.115,0,3.4217,0.0864,0,2.6407,0.0875,0,2.7849,0.0927,0,2.9151,0.1136,0,2.0726,0.1164,0,3.0407,0.1581,0,2.7708,0.1825,0,3.3616,0.1629,0,2.9194,0.1682,0,4.3664,0.1754,0,2.6941,0.1156,0,3.3272,0.0953,0,2.7866,0.0805,0,2.4869,0.0864,0,1.9376,0.1064,0,2.7906,0.1047,0,2.2196,0.133,0,3.0806,0.1442,0,3.2744,0.1323,0,3.175,0.1826,0,3.185,0.2204,0,2.8127,0.1623,0,3.5182,0.1186,0,2.6687,0.0922,0,3.0401,0.0851,0,2.4737,0.0706,0,2.834,0.0809,0,2.9366
26,8766,131,0.33987021446228,0.000797792570665,0.0766,0,2.9423,0.0714,0,2.6378,0.0815,0,3.8622,0.0932,0,3.2482,0.1479,0,2.483,0.1533,0,3.8702,0.1739,0,3.3923,0.1832,0,3.8775,0.1714,0,2.8003,0.1728,0,2.7626,0.1537,0,3.7895,0.1223,0,3.0345,0.1015,0,4.0833,0.0807,0,3.3005,0.1051,0,3.9755,0.1189,0,2.3953,0.1133,0,3.5474,0.1495,0,2.7611,0.1892,0,4.5773,0.161,0,3.2231,0.1851,0,3.505,0.1669,0,2.8109,0.13,0,4.1105,0.0981,0,2.767,0.07,0,3.6576,0.0737,0,2.7453,0.0957,0,3.3056,0.1028,0,4.6201,0.1274,0,3.5476,0.1357,0,3.8124,0.1213,0,3.034,0.1524,0,3.6162,0.1788,0,3.9635,0.1368,0,3.3806,0.1261,0,3.2687,0.1022,0,3.2928,0.087,0,2.862,0.0824,0,2.8944,0.0729,0,2.9164
27,8996,198,0.273639172315598,0.000781451410148,0.0595,0,2.7591,0.0569,0,2.6347,0.0515,0,3.0723,0.059,0,3.0673,0.1138,0,2.4479,0.1406,0,3.7367,0.1849,0,2.9269,0.1655,0,3.4035,0.1699,0,3.5051,0.1479,0,4.1519,0.1229,0,4.374,0.0974,0,3.452,0.0657,0,3.3124,0.0507,0,2.4695,0.0579,0,2.4347,0.067,0,2.3162,0.0827,0,3.6342,0.1206,0,3.112,0.1619,0,3.5132,0.1388,0,2.6114,0.1522,0,3.5721,0.1556,0,3.5001,0.1315,0,2.6484,0.0693,0,2.7265,0.0451,0,3.2793,0.0417,0,2.2876,0.0562,0,2.904,0.0531,0,2.582,0.1018,0,3.0755,0.101,0,3.0531,0.0957,0,2.3155,0.1536,0,2.6694,0.1583,0,2.7729,0.1312,0,3.047,0.0955,0,3.2515,0.0676,0,3.1361,0.0476,0,2.5025,0.0459,0,2.2786,0.0444,0,2.1534
28,7563,218,0.230769395828247,0.000130868720589,0.0564,0,2.038,0.0539,0,2.1313,0.0518,0,2.352,0.0754,0,3.5822,0.1372,0,2.1695,0.1462,0,3.2012,0.1538,0,2.5872,0.1677,0,4.2533,0.1656,0,2.9774,0.1541,0,3.7159,0.1059,0,2.9921,0.0711,0,4.2472,0.0532,0,1.8725,0.0493,0,2.2571,0.0506,0,2.9467,0.0668,0,2.7125,0.1031,0,3.4781,0.1871,0,3.1595,0.1558,0,3.2053,0.0862,0,2.4411,0.0922,0,2.8969,0.0925,0,2.5483,0.0623,0,3.4298,0.0373,0,2.856,0.0397,0,2.9647,0.0381,0,2.8022,0.0432,0,2.487,0.0467,0,2.9018,0.1052,0,3.6564,0.1171,0,2.8741,0.0728,0,2.3583,0.131,0,3.2143,0.1446,0,3.4565,0.0955,0,3.1896,0.0644,0,2.871,0.046,0,3.1256,0.0404,0,2.6204,0.0351,0,2.8681,0.0381,0,2.7223
29,9052,189,0.273640185594559,0.000549803371541,0.0703,0,2.8891,0.0563,0,2.3463,0.0672,0,2.3109,0.074,0,3.6088,0.1337,0,2.2692,0.1498,0,3.6836,0.1792,0,2.5006,0.16,0,3.2758,0.1638,0,2.7939,0.1663,0,3.7467,0.1189,0,3.1225,0.0853,0,2.9123,0.0644,0,2.5721,0.0635,0,2.7007,0.0668,0,2.7373,0.0849,0,2.6532,0.0882,0,4.0982,0.1582,0,2.8779,0.1563,0,4.0042,0.1037,0,2.6001,0.1136,0,3.3952,0.1282,0,2.873,0.0881,0,3.3585,0.0627,0,3.0406,0.0558,0,2.3639,0.0523,0,2.4901,0.0712,0,2.4779,0.0519,0,2.2785,0.0985,0,3.8867,0.1081,0,3.4542,0.0964,0,3.3884,0.1293,0,3.5711,0.1773,0,3.4204,0.1244,0,3.3866,0.0834,0,3.1487,0.0552,0,3.3576,0.0492,0,3.0425,0.0483,0,2.8158,0.0554,0,2.4558
30,8927,116,0.259996026754379,0.000322470470564,0.0579,0,2.4027,0.0462,0,2.0581,0.0521,0,2.7412,0.0632,0,2.3728,0.1211,0,2.2975,0.1303,0,4.383,0.1876,0,3.2759,0.1628,0,3.2571,0.139,0,3.5489,0.1341,0,3.3434,0.127,0,3.5414,0.0973,0,4.1337,0.053,0,3.3867,0.0446,0,2.5903,0.0501,0,3.2991,0.0643,0,2.6324,0.0749,0,4.5245,0.1705,0,4.4101,0.153,0,4.7535,0.1025,0,2.699,0.1118,0,3.9354,0.1239,0,3.0732,0.0935,0,3.4487,0.0533,0,2.5274,0.0419,0,2.5162,0.0388,0,3.0565,0.0484,0,4.2158,0.0518,0,3.35,0.0894,0,3.3312,0.0908,0,3.7568,0.0715,0,3.4301,0.1227,0,3.7357,0.157,0,3.5181,0.1064,0,3.5172,0.0685,0,2.7607,0.0481,0,3.3001,0.043,0,2.4596,0.0392,0,2.9065,0.0403,0,3.1199
31,8713,247,0.265566408634186,0.000546788796782,0.0554,0,2.9486,0.0516,0,2.9701,0.0603,0,3.5764,0.0755,0,3.4069,0.1164,0,2.3304,0.1474,0,3.6747,0.1698,0,3.0162,0.1672,0,3.3451,0.1412,0,3.5252,0.1245,0,4.7117,0.1169,0,3.5098,0.0843,0,3.4377,0.0533,0,3.8437,0.0519,0,2.4321,0.0583,0,3.1482,0.0738,0,2.7156,0.0899,0,3.0396,0.1547,0,2.673,0.1542,0,3.6608,0.1129,0,3.0228,0.1073,0,3.8153,0.0997,0,2.9194,0.0764,0,3.2084,0.0524,0,2.7053,0.047,0,3.7118,0.0471,0,2.4893,0.0588,0,2.791,0.0557,0,2.4904,0.0988,0,3.6226,0.1127,0,3.4786,0.0858,0,3.5746,0.1363,0,3.7025,0.1483,0,3.1979,0.1152,0,3.8375,0.0891,0,3.4535,0.0594,0,3.7001,0.0487,0,2.3937,0.0425,0,2.7236,0.0461,0,2.8476
32,9961,217,0.261673897504807,0.000588434690144,0.0583,0,2.7246,0.0557,0,2.3982,0.0537,0,2.8395,0.061,0,2.9476,0.1361,0,1.7507,0.1545,0,4.0094,0.154,0,2.7882,0.1397,0,3.3265,0.1251,0,3.6648,0.1396,0,3.1533,0.1345,0,3.0296,0.0871,0,3.7396,0.0638,0,3.0754,0.0602,0,2.746,0.0711,0,3.0404,0.0751,0,2.6693,0.0865,0,3.2422,0.1422,0,3.1156,0.1639,0,3.1272,0.1242,0,2.5468,0.1279,0,3.469,0.1293,0,2.6856,0.0819,0,3.2313,0.0533,0,3.0896,0.0465,0,2.5216,0.0476,0,2.6257,0.0637,0,2.5961,0.0629,0,2.5356,0.1029,0,3.5484,0.1127,0,3.9047,0.0993,0,3.4649,0.1459,0,2.6155,0.1613,0,2.9866,0.1262,0,3.9885,0.0892,0,3.107,0.0712,0,3.5213,0.0529,0,1.7249,0.0424,0,3.159,0.0463,0,2.407
33,10023,119,0.303169190883636,0.001188399386592,0.0684,0,3.0714,0.0635,0,3.3559,0.0765,0,3.559,0.0826,0,4.0344,0.1273,0,2.8204,0.1756,0,3.7808,0.1957,0,2.392,0.1636,0,4.0562,0.1533,0,3.7049,0.138,0,4.6542,0.1378,0,3.2152,0.0924,0,3.2995,0.0901,0,2.7741,0.0778,0,3.7562,0.0923,0,3.1764,0.0896,0,3.3973,0.0972,0,4.4704,0.1382,0,3.6032,0.1533,0,3.5521,0.1202,0,3.4973,0.128,0,3.5446,0.1036,0,3.6731,0.0817,0,4.138,0.0669,0,2.8155,0.0637,0,3.1603,0.0615,0,3.1588,0.073,0,2.7788,0.0723,0,2.0459,0.1083,0,3.2807,0.1247,0,3.3077,0.0901,0,3.074,0.1342,0,4.0094,0.1586,0,3.0932,0.1325,0,4.3967,0.1042,0,3.2863,0.0608,0,3.2555,0.0535,0,3.1997,0.0535,0,2.6385,0.0484,0,3.1631
34,11142,178,0.223235413432121,0.000405505561503,0.0544,0,2.2147,0.0546,0,2.5049,0.0497,0,2.1495,0.0658,0,3.4055,0.1028,0,2.305,0.1357,0,3.1532,0.157,0,2.2409,0.1294,0,4.4774,0.1369,0,2.487,0.1357,0,3.5106,0.1266,0,3.2716,0.0748,0,2.7193,0.0584,0,2.6255,0.0598,0,3.3308,0.0774,0,3.7078,0.0675,0,2.9285,0.0788,0,2.3951,0.1283,0,3.231,0.1349,0,3.2365,0.1042,0,2.9632,0.1016,0,3.4258,0.1154,0,2.8341,0.079,0,2.42,0.0584,0,2.655,0.0518,0,2.7954,0.0565,0,2.6736,0.0768,0,2.5236,0.0535,0,2.3524,0.0909,0,2.9958,0.1087,0,3.1784,0.0817,0,2.9082,0.1213,0,3.6654,0.1605,0,3.3817,0.1245,0,3.6791,0.0738,0,2.4165,0.0563,0,2.9633,0.0538,0,2.6778,0.0558,0,2.5957,0.0507,0,2.1289
35,8940,235,0.238469779491425,0.000115227492643,0.0425,0,3.1817,0.0418,0,2.7901,0.0425,0,3.0608,0.0595,0,3.9888,0.1116,0,2.4249,0.1398,0,3.926,0.1722,0,3.3717,0.1435,0,3.8925,0.1294,0,2.6454,0.1243,0,3.4868,0.1193,0,2.5648,0.085,0,4.5435,0.049,0,2.9301,0.0361,0,2.3219,0.04,0,3.1162,0.0619,0,2.6897,0.0773,0,3.5637,0.1477,0,3.7853,0.1347,0,3.6034,0.1048,0,3.3135,0.099,0,2.755,0.0939,0,2.9649,0.0811,0,3.1438,0.0492,0,2.5874,0.0398,0,2.3878,0.0373,0,2.5478,0.0429,0,3.194,0.0494,0,3.2935,0.0991,0,4.6031,0.0902,0,4.0063,0.0633,0,2.9813,0.125,0,4.1243,0.1506,0,2.6197,0.1043,0,2.7877,0.0793,0,2.866,0.0473,0,2.6707,0.0432,0,2.9191,0.0367,0,2.6689,0.0332,0,2.2996
36,9315,228,0.26785945892334,0.000427683029557,0.054,0,2.7515,0.0509,0,2.2662,0.0555,0,3.0994,0.0722,0,3.0776,0.113,0,2.4871,0.1411,0,4.9039,0.169,0,3.1178,0.1497,0,3.6066,0.1327,0,2.333,0.1362,0,2.9921,0.1268,0,3.3565,0.0887,0,3.4059,0.0594,0,3.2363,0.0544,0,2.4608,0.0516,0,2.5719,0.0678,0,2.686,0.0771,0,2.538,0.1457,0,3.3611,0.1378,0,3.5507,0.1147,0,3.317,0.1092,0,3.3269,0.1062,0,2.4206,0.0796,0,3.2993,0.0601,0,2.9128,0.0477,0,2.5804,0.0494,0,2.6624,0.06,0,2.7621,0.0581,0,3.3842,0.1013,0,3.6118,0.1106,0,3.3294,0.0838,0,3.1124,0.1297,0,3.3699,0.1477,0,3.0091,0.111,0,3.4857,0.0892,0,2.6859,0.0681,0,2.8362,0.0516,0,2.2271,0.0497,0,2.5925,0.0486,0,2.4373
37,9287,217,0.236467584967613,0.000185158511158,0.0529,0,2.7961,0.0551,0,2.5191,0.0556,0,3.4948,0.0642,0,2.8933,0.141,0,2.6353,0.1486,0,3.8652,0.176,0,2.4687,0.1535,0,2.1045,0.1231,0,2.3443,0.1196,0,2.9676,0.1106,0,3.3051,0.0832,0,3.1087,0.0529,0,2.7522,0.0486,0,2.225,0.0524,0,2.5077,0.0686,0,2.7673,0.0728,0,3.2714,0.169,0,3.1293,0.1632,0,3.0662,0.1071,0,2.2517,0.0938,0,2.7507,0.09,0,3.3861,0.0631,0,3.3583,0.0543,0,3.0798,0.0463,0,3.126,0.0409,0,2.7606,0.0449,0,2.6173,0.0526,0,2.4207,0.1075,0,3.6927,0.1087,0,2.8921,0.0752,0,2.3032,0.1299,0,3.3621,0.1709,0,3.1139,0.0966,0,3.6735,0.0756,0,2.1503,0.0513,0,2.1158,0.0425,0,1.9859,0.04,0,2.2646,0.0393,0,2.3902
38,9733,167,0.262008756399155,0.000191918341443,0.0608,0,3.0096,0.0581,0,2.8173,0.0616,0,3.4244,0.0729,0,3.2184,0.2285,0,1.6481,0.2135,0,2.9383,0.2927,0,2.3087,0.2518,0,2.3777,0.2283,0,2.3176,0.1724,0,4.0765,0.1336,0,2.9909,0.1002,0,3.5742,0.0731,0,3.7865,0.0642,0,2.9134,0.0884,0,3.0201,0.1007,0,2.8479,0.103,0,2.9149,0.2197,0,2.6755,0.2434,0,3.2833,0.1638,0,2.6886,0.1727,0,3.3658,0.173,0,3.1853,0.1057,0,3.7385,0.0812,0,2.3438,0.0556,0,3.7159,0.0601,0,3.234,0.0898,0,2.369,0.0764,0,2.9678,0.1399,0,3.5664,0.1599,0,3.2327,0.1317,0,3.0081,0.2372,0,2.6934,0.2048,0,3.3862,0.1506,0,4.9501,0.1181,0,3.1947,0.0726,0,4.2705,0.0655,0,2.4008,0.0614,0,2.7367,0.0686,0,2.2981
39,11215,172,0.279521405696869,0.000633027812,0.0732,0,1.3897,0.0623,0,1.8204,0.0724,0,1.4787,0.0816,0,2.1449,0.1176,0,2.1794,0.1567,0,4.2084,0.1718,0,3.5295,0.1647,0,2.5742,0.1562,0,2.921,0.1605,0,2.8093,0.1469,0,2.594,0.0993,0,2.698,0.0825,0,1.9694,0.0743,0,1.9193,0.0814,0,1.6445,0.0799,0,2.2275,0.0873,0,3.7856,0.1397,0,3.3354,0.1858,0,3.5849,0.1422,0,2.4874,0.1431,0,3.3661,0.1319,0,3.1389,0.1102,0,2.4719,0.0846,0,1.8865,0.0622,0,1.8757,0.0701,0,1.5407,0.0782,0,2.5532,0.0817,0,1.9758,0.1087,0,3.0938,0.1348,0,3.2826,0.0996,0,2.7795,0.1632,0,3.0462,0.1968,0,3.153,0.1448,0,3.239,0.1088,0,2.9071,0.0832,0,1.7181,0.0743,0,2.0401,0.0662,0,1.8324,0.0637,0,1.7562
40,11651,183,0.30754953622818,0.002041418571025,0.1224,0,0.7322,0.1115,0,0.8,0.1344,0,0.7938,0.1367,0,0.8058,0.1827,0,1.2031,0.2407,0,1.3589,0.2589,0,1.2881,0.248,0,1.06,0.2312,0,1.0642,0.2278,0,1.0552,0.2183,0,1.1887,0.1585,0,0.9736,0.1133,0,1.093,0.1235,0,0.9516,0.128,0,0.9701,0.1424,0,0.9732,0.1396,0,1.2719,0.2109,0,1.4621,0.2748,0,1.3431,0.2151,0,1.1448,0.2149,0,1.2774,0.2323,0,1.3361,0.1769,0,1.143,0.1348,0,0.7047,0.1172,0,0.771,0.12,0,0.7496,0.129,0,1.1557,0.129,0,1.1063,0.1912,0,1.4904,0.1906,0,1.4956,0.1447,0,1.1135,0.2062,0,1.5356,0.2666,0,1.3797,0.2165,0,1.3407,0.1694,0,1.0587,0.1204,0,1.0657,0.112,0,0.8291,0.1029,0,0.8964,0.124,0,0.9367
41,12264,157,0.277658462524414,0.001197007950395,0.065,0,3.0708,0.0727,0,2.8994,0.0734,0,3.2951,0.0791,0,3.5618,0.1209,0,2.3464,0.1404,0,4.069,0.1503,0,3.0239,0.1365,0,2.9459,0.121,0,3.3234,0.1532,0,3.9927,0.1346,0,3.2527,0.0938,0,3.8075,0.0821,0,3.6682,0.07,0,2.8878,0.0744,0,3.8665,0.0869,0,2.9178,0.0868,0,3.7032,0.1425,0,3.6376,0.1666,0,3.262,0.1309,0,2.443,0.1187,0,3.5462,0.1238,0,2.9496,0.0869,0,3.7997,0.0653,0,2.9149,0.0678,0,2.9962,0.0766,0,2.9043,0.0886,0,3.1402,0.0728,0,2.8179,0.0967,0,3.1548,0.1159,0,3.1476,0.0941,0,3.1605,0.1278,0,3.246,0.1625,0,3.5411,0.1285,0,3.8037,0.0859,0,3.0893,0.0808,0,3.3538,0.0818,0,2.5701,0.0769,0,2.7509,0.0607,0,2.53
42,11359,106,0.248360365629196,0.000197301589651,0.0573,0,1.9659,0.047,0,1.957,0.0491,0,2.443,0.0657,0,2.8808,0.124,0,2.8077,0.1429,0,4.074,0.1669,0,3.4649,0.1385,0,2.8713,0.0989,0,2.9069,0.107,0,3.9943,0.1146,0,3.3419,0.0743,0,3.2411,0.0481,0,2.8175,0.0388,0,2.3317,0.0434,0,2.9304,0.0557,0,3.9154,0.0628,0,4.3584,0.144,0,2.8632,0.2042,0,2.6368,0.1313,0,2.2551,0.0936,0,4.1181,0.0843,0,2.4934,0.0674,0,3.8769,0.0424,0,2.9686,0.0433,0,3.2787,0.0382,0,3.277,0.0466,0,3.5988,0.0532,0,2.6594,0.0948,0,3.9969,0.1041,0,4.2027,0.0844,0,3.2091,0.1338,0,4.087,0.1426,0,3.5968,0.1018,0,3.205,0.0913,0,2.6594,0.0533,0,3.3316,0.0383,0,2.822,0.0347,0,3.1401,0.0365,0,1.8322
43,12657,126,0.236928328871727,0.000538433087058,0.0592,0,2.678,0.0542,0,2.7081,0.0563,0,3.073,0.0671,0,4.0045,0.1512,0,2.4655,0.1408,0,3.6116,0.1915,0,2.8893,0.1502,0,3.3411,0.1003,0,3.3454,0.1211,0,3.2311,0.1184,0,3.1761,0.0811,0,3.0606,0.0544,0,3.1111,0.0467,0,2.3821,0.0513,0,2.8686,0.059,0,3.5178,0.0761,0,3.0938,0.1686,0,2.4363,0.2015,0,2.8978,0.1113,0,2.9893,0.1062,0,3.9427,0.0907,0,2.7829,0.0689,0,3.9371,0.0422,0,2.9336,0.0471,0,3.3571,0.0428,0,2.8498,0.0563,0,2.6736,0.0561,0,2.3474,0.0954,0,3.3061,0.1143,0,3.4606,0.0762,0,2.3955,0.1337,0,3.714,0.1529,0,3.3022,0.1253,0,4.0599,0.085,0,3.3721,0.0575,0,2.812,0.0446,0,2.6012,0.0403,0,2.4723,0.0363,0,2.5556
44,8972,170,0.292639404535294,0.000400430348236,0.0678,0,2.4387,0.0575,0,2.8817,0.0587,0,2.8873,0.0708,0,3.3273,0.1731,0,1.8693,0.1818,0,2.7621,0.2069,0,2.5615,0.2051,0,2.2664,0.191,0,3.0572,0.1862,0,3.5994,0.1522,0,3.1252,0.1024,0,3.5531,0.079,0,3.0914,0.0774,0,2.4376,0.0883,0,2.476,0.1064,0,2.977,0.1098,0,3.0544,0.1807,0,2.9882,0.2074,0,2.807,0.1749,0,2.9047,0.1695,0,2.6428,0.1635,0,3.2745,0.1128,0,3.4534,0.0808,0,3.0352,0.0633,0,3.0959,0.0571,0,3.0789,0.0821,0,2.7608,0.0823,0,2.6606,0.1282,0,3.091,0.1447,0,2.2862,0.1265,0,2.3113,0.1842,0,1.9098,0.1843,0,3.0957,0.1457,0,3.6655,0.1133,0,2.6447,0.0833,0,3.7046,0.0719,0,2.6439,0.065,0,3.0201,0.0708,0,2.8514
45,11578,167,0.246296003460884,0.000180686809472,0.0501,0,2.6324,0.0473,0,3.3074,0.0488,0,3.019,0.057,0,3.6659,0.1013,0,2.7838,0.1482,0,4.1999,0.1728,0,3.3726,0.1458,0,4.2405,0.1266,0,2.5951,0.1205,0,3.0665,0.1182,0,3.8636,0.0785,0,3.9589,0.051,0,3.7582,0.0496,0,2.751,0.0457,0,3.8195,0.0607,0,2.9722,0.0774,0,2.8033,0.1274,0,3.0236,0.15,0,3.0495,0.1002,0,4.081,0.0944,0,3.1616,0.1004,0,2.8285,0.0743,0,1.9684,0.0533,0,2.6659,0.0405,0,2.7053,0.0382,0,2.8135,0.0492,0,3.1297,0.066,0,3.3748,0.1037,0,4.0568,0.1118,0,3.1206,0.0863,0,2.8414,0.1562,0,3.1847,0.1878,0,2.8171,0.1183,0,3.1222,0.0949,0,3.0675,0.0574,0,2.5435,0.0449,0,2.2289,0.0447,0,2.1793,0.0415,0,2.5005
46,11056,308,0.24960008263588,0.000313370546792,0.0619,0,2.3359,0.055,0,2.3157,0.0535,0,2.8449,0.0716,0,2.6211,0.1673,0,1.7616,0.2051,0,3.1674,0.28,0,2.9123,0.2018,0,2.9111,0.178,0,2.227,0.1556,0,2.9968,0.1296,0,3.0022,0.0954,0,3.3498,0.063,0,2.8188,0.0563,0,2.8383,0.0753,0,2.2068,0.086,0,2.2163,0.0846,0,2.4498,0.163,0,2.794,0.2191,0,3.7911,0.1619,0,2.5314,0.1433,0,3.3756,0.119,0,2.5654,0.0887,0,2.6173,0.0626,0,2.3934,0.0479,0,2.5537,0.0491,0,2.7783,0.0635,0,2.4989,0.0692,0,2.1599,0.1188,0,2.8674,0.135,0,2.4864,0.1151,0,3.5003,0.2155,0,2.9699,0.2233,0,2.1004,0.1469,0,3.2636,0.0928,0,2.3091,0.0693,0,3.1937,0.0565,0,2.8674,0.0539,0,2.5247,0.0593,0,2.3053
