label,VV_mean.10,Inc_mean.10,NDVI_median.10
142,0.1284,32.5857999999999,57.8194
691,0.1639,32.5857999999999,67.8469999999999
1438,0.1813,32.5857999999999,72.01699999999991
725,0.1297,32.5857999999999,54.7989
336,0.1482,32.5857999999999,62.9782999999999
1858,0.1625,32.5857999999999,57.75209999999989
3319,0.164,32.5857,68.5023
5400,0.1343,32.5857999999999,63.1332
4973,0.1832,32.5857999999999,67.3748999999999
3668,0.1611,32.5857,65.6179
4778,0.1474,32.5857999999999,63.52049999999989
3683,0.1784,32.5857,67.4793999999999
5062,0.1296,32.5857999999999,55.7597
7418,0.1395,32.5857,61.69689999999989
2980,0.1391,32.5857999999999,54.2616999999999
7006,0.1093,32.5857999999999,61.2710999999999
6359,0.1218,32.5857999999999,60.49
6118,0.1527,32.5857999999999,65.7116999999999
7274,0.1686,32.5857999999999,69.1426
9219,0.1111,32.5857,59.2629999999999
6836,0.1231,32.5857,64.0063999999999
6877,0.1668,32.5857,69.3627
6985,0.0996,32.5857,60.2783
6094,0.144,32.5857,60.5450999999999
5603,0.1397,32.5857999999999,64.9103999999999
8268,0.1547,32.5857999999999,64.1009999999999
8766,0.1537,32.5857999999999,65.0985
8996,0.1229,32.5857999999999,59.6792
7563,0.1059,32.5857,58.9609
9052,0.1189,32.5857999999999,61.4367999999999
8927,0.127,32.5857999999999,60.10139999999989
8713,0.1169,32.5857,61.8601
9961,0.1345,32.5857,59.3049
10023,0.1378,32.5857,62.9887
11142,0.1266,32.5857999999999,53.6049
8940,0.1193,32.5857999999999,55.06439999999989
9315,0.1268,32.5857,56.3329
9287,0.1106,32.5857999999999,54.4452
9733,0.1336,32.5857999999999,61.10119999999989
11215,0.1469,32.5857999999999,60.9720999999999
11651,0.2183,32.5857999999999,63.38309999999989
12264,0.1346,32.5857999999999,61.4093999999999
11359,0.1146,32.5857,53.7220999999999
12657,0.1184,32.5857999999999,50.3671
8972,0.1522,32.5857999999999,62.5349
11578,0.1182,32.5857999999999,50.3048
11056,0.1296,32.5857999999999,56.0880999999999
13435,0.1146,32.5857999999999,42.604399999999906
11970,0.1099,32.5857999999999,52.1052
12463,0.118,32.5857999999999,56.6287
15598,0.0976,32.5857999999999,51.6674999999999
13984,0.1119,32.5857999999999,49.5915
14600,0.1223,32.5857,56.8142
14398,0.1273,32.5857999999999,59.0234
14510,0.1259,32.5857999999999,57.90299999999989
13956,0.1145,32.5857999999999,53.3376999999999
13470,0.1144,32.5857999999999,54.34499999999989
16123,0.115,32.5857999999999,59.0071
14364,0.113,32.5857999999999,53.1784
15258,0.107,32.5857999999999,54.25509999999989
18653,0.1213,32.5857999999999,61.86659999999989
17449,0.1153,32.5857,56.59049999999989
16930,0.0998,32.5857999999999,55.1473999999999
18446,0.1134,32.5857,57.28229999999989
18042,0.1249,32.5857,51.2376999999999
16346,0.0955,32.5857999999999,51.8202
18179,0.1119,32.5857999999999,50.4202
16140,0.1024,32.5857,52.9438
19191,0.1486,32.5857,58.3256999999999
20268,0.1029,32.5857999999999,53.0793
19586,0.1069,32.5857999999999,50.0097
19694,0.0999,32.5857,50.33149999999989
20669,0.1015,32.5857,51.56759999999989
20534,0.0919,32.5857999999999,53.16839999999989
18269,0.1395,32.5857,56.3811
18780,0.1024,32.5857999999999,49.2984999999999
22162,0.1081,32.5857,48.87709999999989
22571,0.1301,32.5857999999999,61.2706999999999
22552,0.1199,32.5857999999999,51.49439999999989
19560,0.1411,32.5857,55.5152
19790,0.0989,32.5857999999999,55.8902
23715,0.1525,32.5857999999999,67.5692999999999
23346,0.1083,32.5857999999999,43.624899999999904
24074,0.146,32.5857999999999,64.8890999999999
24244,0.1161,32.5857999999999,50.78699999999989
26307,0.1053,32.5857999999999,55.08109999999989
25012,0.1152,32.5857,57.4072
27465,0.1031,32.5857999999999,53.2663999999999
28571,0.1043,32.5857999999999,35.9658
