label,VV_mean.21,Inc_mean.21,NDVI_median.21
142,0.1523,32.5784,71.313
691,0.1788,32.5784,77.55169999999991
1438,0.1858,32.5784,78.1623
725,0.1363,32.5784,66.4432999999999
336,0.1767,32.5784,73.59869999999991
1858,0.1367,32.5784,65.6681999999999
3319,0.1837,32.5784,74.94979999999991
5400,0.1613,32.5784,73.93089999999991
4973,0.1752,32.5784,66.6971
3668,0.1626,32.5784,65.3305
4778,0.1488,32.5784,64.7209
3683,0.1775,32.5784,73.2205
5062,0.1389,32.5784,49.21569999999989
7418,0.1494,32.5784,67.015
2980,0.1533,32.5784,55.4568999999999
7006,0.1183,32.5784,68.4521
6359,0.148,32.5784,71.2179
6118,0.1774,32.5784,65.7793
7274,0.2056,32.5784,74.0872999999999
9219,0.1402,32.5784,71.28109999999991
6836,0.1192,32.5784,68.5639999999999
6877,0.1778,32.5784,70.0405999999999
6985,0.1117,32.5784,73.519
6094,0.1257,32.5784,68.0763
5603,0.161,32.5784,72.6648
8268,0.1754,32.5784,65.6534999999999
8766,0.1669,32.5784,67.647
8996,0.1556,32.5784,63.4397
7563,0.0925,32.5784,71.0762
9052,0.1282,32.5784,74.5705999999999
8927,0.1239,32.5784,65.7382
8713,0.0997,32.5784,67.6306
9961,0.1293,32.5784,71.7258
10023,0.1036,32.5784,72.1781
11142,0.1154,32.5784,66.6047999999999
8940,0.0939,32.5784,67.0033999999999
9315,0.1062,32.5784,65.2864
9287,0.09,32.5784,61.74159999999989
9733,0.173,32.5784,64.5610999999999
11215,0.1319,32.5784,65.9051
11651,0.2323,32.5784,73.3001
12264,0.1238,32.5784,64.9556999999999
11359,0.0843,32.5784,66.7955999999999
12657,0.0907,32.5784,69.8700999999999
8972,0.1635,32.5784,67.7813
11578,0.1004,32.5784,57.58449999999989
11056,0.119,32.5784,64.6791
13435,0.0706,32.5784,58.4228
11970,0.114,32.5784,73.27039999999991
12463,0.1042,32.5784,74.2562
15598,0.0718,32.5784,67.1524
13984,0.0899,32.5784,67.6574999999999
14600,0.1223,32.5784,70.9893
14398,0.1293,32.5784,62.6227999999999
14510,0.0998,32.5784,66.9506999999999
13956,0.1016,32.5784,70.0127999999999
13470,0.1049,32.5784,67.0494999999999
16123,0.1377,32.5784,69.9116999999999
14364,0.0787,32.5784,66.775
15258,0.0991,32.5784,64.8011999999999
18653,0.1702,32.5784,67.292
17449,0.167,32.5784,64.3147
16930,0.0896,32.5784,65.3533
18446,0.1361,32.5784,59.9217
18042,0.0776,32.5784,59.4879
16346,0.0808,32.5784,63.4363
18179,0.1092,32.5784,67.1346999999999
16140,0.0941,32.5784,66.2815999999999
19191,0.133,32.5784,68.7875999999999
20268,0.1291,32.5784,68.3983
19586,0.1279,32.5784,70.1474999999999
19694,0.1444,32.5784,68.2600999999999
20669,0.0891,32.5784,68.1004999999999
20534,0.1272,32.5784,67.9672999999999
18269,0.1431,32.5784,66.284
18780,0.1052,32.5784,68.6644
22162,0.0861,32.5784,70.9962
22571,0.1626,32.5784,70.1627
22552,0.1211,32.5784,71.2236
19560,0.1213,32.5784,67.2377999999999
19790,0.1507,32.5784,67.1607999999999
23715,0.1821,32.5784,72.9745
23346,0.1076,32.5784,67.9720999999999
24074,0.1542,32.5784,71.4056
24244,0.106,32.5784,67.4806999999999
26307,0.1592,32.5784,63.4138
25012,0.1337,32.5784,68.7609
27465,0.129,32.5784,65.7819999999999
28571,0.0918,32.5784,68.3432999999999
