label,VV_mean.28,Inc_mean.28,NDVI_median.28
142,0.1038,32.5805,65.7391999999999
691,0.1356,32.5805,69.9509999999999
1438,0.1472,32.5805,69.0358999999999
725,0.0709,32.5805,60.741
336,0.1089,32.5805,67.3636999999999
1858,0.0799,32.5805,61.20349999999989
3319,0.13,32.5805,70.4642
5400,0.1087,32.5805,63.5531
4973,0.1086,32.5805,56.0737
3668,0.0984,32.5805,45.84929999999989
4778,0.1098,32.5805,57.2357999999999
3683,0.149,32.5805,66.9814999999999
5062,0.1148,32.5805,46.3804
7418,0.1088,32.5805,55.1114
2980,0.0981,32.5805,47.9307
7006,0.1042,32.5805,49.87109999999989
6359,0.0923,32.5805,63.1721999999999
6118,0.1237,32.5805,56.8695
7274,0.1504,32.5805,70.7578
9219,0.0981,32.5805,56.3723
6836,0.0947,32.5805,55.3014
6877,0.1494,32.5805,65.1192
6985,0.1161,32.5805,60.198
6094,0.0977,32.5805,53.5337
5603,0.1081,32.5805,67.415
8268,0.133,32.5805,67.5130999999999
8766,0.1274,32.5805,62.8695
8996,0.1018,32.5805,53.56159999999989
7563,0.1052,32.5805,58.0191
9052,0.0985,32.5805,62.9035
8927,0.0894,32.5805,53.9656
8713,0.0988,32.5805,55.3127
9961,0.1029,32.5805,62.2869
10023,0.1083,32.5805,58.3001999999999
11142,0.0909,32.5805,58.1186
8940,0.0991,32.5805,50.5394
9315,0.1013,32.5805,50.9673999999999
9287,0.1075,32.5805,54.5578999999999
9733,0.1399,32.5805,41.7789
11215,0.1087,32.5805,54.4108999999999
11651,0.1912,32.5805,64.7381
12264,0.0967,32.5805,62.395
11359,0.0948,32.5805,51.0880999999999
12657,0.0954,32.5805,54.8605999999999
8972,0.1282,32.5805,55.4149
11578,0.1037,32.5805,49.5161
11056,0.1188,32.5805,48.8363999999999
13435,0.1169,32.5805,45.0452
11970,0.104,32.5805,53.53269999999989
12463,0.097,32.5805,55.2642
15598,0.1028,32.5805,56.3301
13984,0.1194,32.5805,39.2387
14600,0.1008,32.5805,51.4624
14398,0.0939,32.5805,46.7845
14510,0.1051,32.5805,49.17099999999989
13956,0.0961,32.5805,52.7436999999999
13470,0.091,32.5805,50.0587999999999
16123,0.1185,32.5805,52.9341
14364,0.1082,32.5805,48.4707999999999
15258,0.1091,32.5805,51.6676
18653,0.1285,32.5805,58.6396
17449,0.1427,32.5805,44.7271
16930,0.0989,32.5805,42.7965
18446,0.0971,32.5805,37.6368
18042,0.1189,32.5805,35.17
16346,0.0976,32.5805,44.8609
18179,0.097,32.5805,46.5726
16140,0.117,32.5805,43.611899999999906
19191,0.1348,32.5805,54.4585
20268,0.1082,32.5805,26.8543999999999
19586,0.0936,32.5805,33.4050999999999
19694,0.1128,32.5805,45.52309999999989
20669,0.0977,32.5805,52.2843999999999
20534,0.1202,32.5805,46.3515999999999
18269,0.1091,32.5805,42.6537
18780,0.1,32.5805,34.6522999999999
22162,0.1002,32.5805,53.0456999999999
22571,0.1232,32.5805,60.1054
22552,0.1068,32.5805,51.0456999999999
19560,0.117,32.5805,54.005
19790,0.1378,32.5805,42.025599999999905
23715,0.1399,32.5805,66.6034999999999
23346,0.0963,32.5805,58.7710999999999
24074,0.0994,32.5805,52.98199999999989
24244,0.1291,32.5805,48.91519999999989
26307,0.1174,32.5805,41.5578
25012,0.1096,32.5805,38.72279999999991
27465,0.1137,32.5805,43.8309
28571,0.1081,32.5805,35.2669
