label,VV_mean.13,Inc_mean.13,NDVI_median.13
142,0.0559,32.5762,18.7926
691,0.0757,32.5762,23.1892999999999
1438,0.1118,32.5762,28.9355
725,0.0626,32.5762,18.2520999999999
336,0.0678,32.5762,22.0643999999999
1858,0.059,32.5762,18.8804
3319,0.1065,32.5762,26.6045
5400,0.0717,32.5762,22.167
4973,0.0831,32.5762,19.9052
3668,0.0655,32.5762,18.590399999999896
4778,0.058,32.5762,18.5853
3683,0.0886,32.5762,21.419
5062,0.0571,32.5762,17.5961
7418,0.0778,32.5762,19.033
2980,0.0506,32.5762,17.2094999999999
7006,0.0603,32.5762,17.1895999999999
6359,0.0582,32.5762,19.358699999999896
6118,0.0883,32.5762,20.3686
7274,0.0886,32.5762,24.2334999999999
9219,0.0605,32.5762,16.5966999999999
6836,0.0633,32.5762,19.020199999999896
6877,0.1106,32.5762,29.1121
6985,0.0501,32.5762,16.9386
6094,0.0626,32.5762,17.5105
5603,0.0629,32.5762,20.6561999999999
8268,0.0875,32.5762,22.9715999999999
8766,0.0807,32.5762,22.9316999999999
8996,0.0507,32.5762,18.6464
7563,0.0493,32.5762,16.7425999999999
9052,0.0635,32.5762,17.5729
8927,0.0446,32.5762,17.9247
8713,0.0519,32.5762,18.4655999999999
9961,0.0602,32.5762,18.085599999999896
10023,0.0778,32.5762,21.0757
11142,0.0598,32.5762,15.8267
8940,0.0361,32.5762,17.2811999999999
9315,0.0544,32.5762,18.6409999999999
9287,0.0486,32.5762,17.3970999999999
9733,0.0642,32.5762,18.808
11215,0.0743,32.5762,19.6815
11651,0.1235,32.5762,19.4366999999999
12264,0.07,32.5762,18.5396
11359,0.0388,32.5762,18.3462
12657,0.0467,32.5762,17.794699999999896
8972,0.0774,32.5762,20.0515
11578,0.0496,32.5762,18.1326
11056,0.0563,32.5762,18.2155999999999
13435,0.0333,32.5762,16.2625999999999
11970,0.0663,32.5762,17.770099999999896
12463,0.0575,32.5762,16.128
15598,0.0399,32.5762,18.2635
13984,0.0384,32.5762,15.3737999999999
14600,0.0544,32.5762,18.276399999999896
14398,0.0495,32.5762,19.7302
14510,0.0747,32.5762,17.2788
13956,0.0609,32.5762,16.0478999999999
13470,0.0505,32.5762,17.2290999999999
16123,0.0637,32.5762,18.262499999999896
14364,0.0411,32.5762,16.3931
15258,0.0411,32.5762,17.2235
18653,0.057,32.5762,19.6279
17449,0.0724,32.5762,16.6383
16930,0.0468,32.5762,18.390499999999896
18446,0.0494,32.5762,18.8319
18042,0.0329,32.5762,17.1758999999999
16346,0.0382,32.5762,17.2833
18179,0.0621,32.5762,15.4999
16140,0.0472,32.5762,17.2366999999999
19191,0.0756,32.5762,17.1330999999999
20268,0.056,32.5762,16.1122
19586,0.0445,32.5762,17.0304
19694,0.0615,32.5762,17.3087
20669,0.0377,32.5762,17.619
20534,0.051,32.5762,15.6884999999999
18269,0.0578,32.5762,17.0376
18780,0.045,32.5762,15.8567
22162,0.0385,32.5762,16.5474999999999
22571,0.0781,32.5762,19.1307
22552,0.0489,32.5762,18.5056
19560,0.0615,32.5762,20.4427999999999
19790,0.0619,32.5763,17.905799999999896
23715,0.1125,32.5762,25.7732999999999
23346,0.051,32.5762,15.6743
24074,0.0813,32.5762,22.3194
24244,0.0506,32.5763,16.7224
26307,0.0584,32.5762,17.0611999999999
25012,0.0696,32.5762,18.306
27465,0.0647,32.5762,17.832
28571,0.0839,32.5762,18.564299999999896
