label,VV_mean.26,Inc_mean.26,NDVI_median.26
142,0.0716,32.5758,23.6595
691,0.0907,32.5758,25.6414
1438,0.1246,32.5758,29.9529
725,0.0619,32.5758,23.2276999999999
336,0.0821,32.5758,25.7633
1858,0.0689,32.5758,23.4411999999999
3319,0.1057,32.5758,27.9072999999999
5400,0.0853,32.5758,27.2688999999999
4973,0.1,32.5758,21.05
3668,0.0824,32.5758,20.2635
4778,0.0855,32.5758999999999,18.1820999999999
3683,0.109,32.5758,23.8996999999999
5062,0.0867,32.5758,19.148199999999896
7418,0.0696,32.5758,20.1628
2980,0.0697,32.5758999999999,20.0127999999999
7006,0.0607,32.5758,17.5442
6359,0.064,32.5758,24.4222
6118,0.0921,32.5758,22.1998
7274,0.1001,32.5758,26.0782999999999
9219,0.0658,32.5758,14.8407
6836,0.0701,32.5758,18.084
6877,0.1273,32.5758,28.0316
6985,0.0535,32.5758,15.4486
6094,0.0603,32.5758,17.2708
5603,0.0723,32.5758,25.8323
8268,0.1064,32.5758,26.853
8766,0.0957,32.5758,24.0838
8996,0.0562,32.5758,23.7277999999999
7563,0.0432,32.5758,15.5192
9052,0.0712,32.5758,15.5943
8927,0.0484,32.5758,19.443
8713,0.0588,32.5758,17.6813
9961,0.0637,32.5758,22.1114
10023,0.073,32.5758,20.3944
11142,0.0768,32.5758,16.0197
8940,0.0429,32.5758,17.282
9315,0.06,32.5758,18.4773
9287,0.0449,32.5758,17.364
9733,0.0898,32.5758,20.2972
11215,0.0782,32.5758,21.878
11651,0.129,32.5758,23.3787999999999
12264,0.0886,32.5758,16.5376
11359,0.0466,32.5758,17.3053999999999
12657,0.0563,32.5758,17.9933
8972,0.0821,32.5758,22.8597
11578,0.0492,32.5758,17.5511
11056,0.0635,32.5758,19.477399999999896
13435,0.0383,32.5758,16.0630999999999
11970,0.0631,32.5758,20.4894
12463,0.0667,32.5758,17.5855
15598,0.0506,32.5758,18.186299999999896
13984,0.0652,32.5758,15.3087
14600,0.0619,32.5758,20.6068
14398,0.0613,32.5758,20.1972999999999
14510,0.0511,32.5758,14.6258
13956,0.0561,32.5758,16.0417999999999
13470,0.0487,32.5758,18.4007
16123,0.0879,32.5758,20.3428
14364,0.0461,32.5758,16.1462
15258,0.0541,32.5758,18.055199999999896
18653,0.095,32.5758,19.058199999999896
17449,0.1142,32.5758,17.4486999999999
16930,0.0512,32.5758999999999,17.7663
18446,0.0814,32.5758,19.7908
18042,0.0381,32.5758,15.4086
16346,0.0439,32.5758,16.8501
18179,0.0609,32.5758,14.9345
16140,0.0525,32.5758,17.0369999999999
19191,0.081,32.5758,17.3453
20268,0.0597,32.5758,15.6511999999999
19586,0.0597,32.5758,17.7103
19694,0.0919,32.5758,16.6846
20669,0.0563,32.5758,16.3741999999999
20534,0.0735,32.5758,15.6942
18269,0.0675,32.5758,16.5581
18780,0.0562,32.5758,17.0643999999999
22162,0.0476,32.5758999999999,13.3714
22571,0.0863,32.5758,18.4163
22552,0.0602,32.5758,14.6249
19560,0.0759,32.5758,18.8351
19790,0.0716,32.5758,18.4936
23715,0.1167,32.5758,25.5723999999999
23346,0.0631,32.5758,16.5356999999999
24074,0.0862,32.5758,19.7615
24244,0.0598,32.5758,13.5508
26307,0.0892,32.5758,13.6434
25012,0.081,32.5758,17.1347999999999
27465,0.0656,32.5758,16.9219
28571,0.0563,32.5758,15.0703999999999
