label,VV_mean.9,Inc_mean.9,NDVI_median.9
142,0.1578,32.5872999999999,61.7856
691,0.1963,32.5872999999999,71.1060999999999
1438,0.2002,32.5872999999999,64.789
725,0.1551,32.5872999999999,58.04169999999989
336,0.1781,32.5872999999999,66.1786
1858,0.1677,32.5872999999999,57.3522
3319,0.1818,32.5872999999999,65.8362
5400,0.1655,32.5872999999999,66.2964
4973,0.2008,32.5872999999999,59.5471999999999
3668,0.1739,32.5872999999999,55.6158
4778,0.194,32.5872999999999,55.0071999999999
3683,0.1936,32.5872999999999,60.5959
5062,0.1427,32.5872999999999,58.0912
7418,0.1808,32.5872999999999,48.0593999999999
2980,0.1425,32.5872999999999,56.2023999999999
7006,0.1239,32.5872999999999,57.3436
6359,0.1547,32.5872999999999,62.7436999999999
6118,0.1851,32.5872999999999,53.05239999999989
7274,0.1769,32.5872999999999,67.6069999999999
9219,0.1687,32.5872999999999,57.1174
6836,0.1828,32.5872999999999,29.5574
6877,0.178,32.5872999999999,62.1015999999999
6985,0.1554,32.5872999999999,64.2015999999999
6094,0.1751,32.5872999999999,54.0473
5603,0.154,32.5872999999999,65.3371999999999
8268,0.1738,32.5872999999999,67.4003
8766,0.1728,32.5872999999999,65.6805999999999
8996,0.1479,32.5872999999999,62.59199999999989
7563,0.1541,32.5872999999999,64.4553999999999
9052,0.1663,32.5872999999999,66.5555999999999
8927,0.1341,32.5872999999999,59.26449999999989
8713,0.1245,32.5872999999999,60.1736999999999
9961,0.1396,32.5872999999999,63.5317999999999
10023,0.138,32.5872999999999,69.9227999999999
11142,0.1357,32.5872999999999,60.5204
8940,0.1243,32.5872999999999,59.8019
9315,0.1362,32.5872999999999,63.77819999999989
9287,0.1196,32.5872999999999,53.8866
9733,0.1724,32.5872999999999,62.8277
11215,0.1605,32.5872999999999,64.8714999999999
11651,0.2278,32.5872999999999,68.0702
12264,0.1532,32.5872999999999,68.3131
11359,0.107,32.5872999999999,55.3239
12657,0.1211,32.5872999999999,63.2573
8972,0.1862,32.5872999999999,63.49009999999989
11578,0.1205,32.5872999999999,59.4009
11056,0.1556,32.5872999999999,59.3688
13435,0.0837,32.5872999999999,58.7391999999999
11970,0.1394,32.5872999999999,61.1370999999999
12463,0.1351,32.5872999999999,67.4222
15598,0.0951,32.5872999999999,65.6098
13984,0.089,32.5872999999999,66.0533999999999
14600,0.1627,32.5872999999999,59.26109999999989
14398,0.1593,32.5872999999999,61.2165
14510,0.1431,32.5872999999999,64.2039
13956,0.1394,32.5872999999999,62.7355999999999
13470,0.1323,32.5872999999999,58.50679999999989
16123,0.1417,32.5872999999999,61.15729999999989
14364,0.0974,32.5872999999999,66.7639
15258,0.1137,32.5872999999999,59.7892999999999
18653,0.1876,32.5872999999999,60.0653999999999
17449,0.1586,32.5872999999999,54.1886
16930,0.1074,32.5872999999999,60.8179
18446,0.1386,32.5872999999999,56.1419
18042,0.0955,32.5872999999999,58.5818999999999
16346,0.1066,32.5872999999999,58.5516
18179,0.1241,32.5872999999999,51.90279999999989
16140,0.1248,32.5872999999999,61.5602999999999
19191,0.1534,32.5872999999999,52.8414
20268,0.1681,32.5872999999999,50.6839999999999
19586,0.1627,32.5872999999999,49.377
19694,0.1379,32.5872999999999,46.3171
20669,0.094,32.5872999999999,54.9754999999999
20534,0.1384,32.5872999999999,41.4814
18269,0.1656,32.5872999999999,53.43209999999989
18780,0.1141,32.5872999999999,59.6174
22162,0.1053,32.5872999999999,61.8472999999999
22571,0.1824,32.5872999999999,51.43319999999989
22552,0.1053,32.5872999999999,64.3301
19560,0.148,32.5872999999999,58.7107
19790,0.1487,32.5872999999999,49.12539999999989
23715,0.17,32.5872999999999,53.5645
23346,0.1287,32.5872999999999,41.837499999999906
24074,0.1658,32.5872999999999,64.4659
24244,0.102,32.5872999999999,67.2657999999999
26307,0.1198,32.5872999999999,60.2175
25012,0.1455,32.5872999999999,58.9804
27465,0.1393,32.5872999999999,56.0626
28571,0.1272,32.5872999999999,36.3656
