label,VV_mean.1,Inc_mean.1,NDVI_median.1
142,0.0568,32.585,23.8296999999999
691,0.0718,32.585,32.0786
1438,0.099,32.585,35.8239
725,0.0501,32.585,22.2983
336,0.068,32.585,28.3723999999999
1858,0.0567,32.585,23.8124
3319,0.0884,32.585,32.7655
5400,0.069,32.585,30.1898
4973,0.0625,32.585,27.8538
3668,0.0559,32.585,24.8052999999999
4778,0.0514,32.585,24.6365
3683,0.075,32.585,26.6859
5062,0.0484,32.585,20.337199999999896
7418,0.0674,32.585,26.9264
2980,0.0456,32.585,20.2925
7006,0.0597,32.585,22.3356999999999
6359,0.0504,32.585,25.1395
6118,0.0795,32.585,28.5807
7274,0.0884,32.585,34.3102999999999
9219,0.0582,32.585,19.3152
6836,0.0564,32.585,25.1127
6877,0.1101,32.585,38.529899999999905
6985,0.0449,32.585,20.463799999999896
6094,0.0501,32.585,22.914
5603,0.0625,32.585,28.0304
8268,0.0673,32.585,27.9677
8766,0.0714,32.585,30.931
8996,0.0569,32.585,22.3557999999999
7563,0.0539,32.585,21.187999999999896
9052,0.0563,32.585,24.5452
8927,0.0462,32.585,25.4273999999999
8713,0.0516,32.585,24.6489
9961,0.0557,32.585,22.3843999999999
10023,0.0635,32.585,28.838
11142,0.0546,32.585,21.8710999999999
8940,0.0418,32.585,21.7251
9315,0.0509,32.585,24.6971999999999
9287,0.0551,32.585,22.7234
9733,0.0581,32.585,23.3337
11215,0.0623,32.585,25.6372
11651,0.1115,32.585,25.5429999999999
12264,0.0727,32.585,27.8207999999999
11359,0.047,32.585,25.6091
12657,0.0542,32.585,24.1147999999999
8972,0.0575,32.585,25.7358
11578,0.0473,32.585,21.7749999999999
11056,0.055,32.585,20.9129
13435,0.0454,32.585,19.1693
11970,0.0549,32.585,20.9055
12463,0.0557,32.585,22.0718
15598,0.0367,32.585,19.8367
13984,0.0409,32.585,19.157
14600,0.0623,32.585,20.9617
14398,0.0541,32.585,24.3784999999999
14510,0.0598,32.585,24.7990999999999
13956,0.0532,32.585,21.5997999999999
13470,0.0471,32.585,19.631399999999896
16123,0.0648,32.585,25.5293999999999
14364,0.0429,32.585,19.8512999999999
15258,0.0414,32.585,19.352399999999896
18653,0.0582,32.585,23.7563999999999
17449,0.0608,32.585,21.1339
16930,0.0429,32.585,19.530999999999896
18446,0.0501,32.585,21.9693
18042,0.0294,32.585,18.088
16346,0.0375,32.585,18.0787
18179,0.0488,32.585,20.0578
16140,0.0432,32.585,20.1983
19191,0.065,32.585,21.1910999999999
20268,0.0501,32.585,19.7173
19586,0.0548,32.585,19.7208
19694,0.0585,32.585,22.6831
20669,0.0389,32.585,20.486799999999896
20534,0.0575,32.585,18.1529999999999
18269,0.0573,32.585,20.324999999999896
18780,0.0378,32.585,17.5422
22162,0.0359,32.585,18.4747999999999
22571,0.0645,32.585,26.8545
22552,0.0471,32.585,20.3103
19560,0.0647,32.585,24.7056
19790,0.0742,32.585,22.8341999999999
23715,0.1166,32.585,38.2573
23346,0.0523,32.585,21.1136
24074,0.0772,32.585,31.4485999999999
24244,0.0593,32.585,19.2739
26307,0.0525,32.585,20.870899999999896
25012,0.0612,32.585,24.4689
27465,0.0544,32.585,22.9619
28571,0.0641,32.585,20.303599999999896
