"[10.0, 7.636363636363637, 8.0, 11.636363636363637, nan, 26.636363636363637, nan, 26.272727272727273, 26.636363636363637, 26.272727272727273, 24.545454545454547, 19.545454545454547, 11.545454545454545, 10.909090909090908, 13.545454545454545, 18.545454545454547, 18.181818181818183, 26.636363636363637, 27.0, 24.545454545454547, nan, 25.545454545454547, 20.545454545454547, 12.181818181818182, 8.636363636363637, 7.0, 11.545454545454545, 13.181818181818182, 22.90909090909091, 26.0, 20.272727272727273, 27.0, 27.0, 24.545454545454547, 20.181818181818183, 12.545454545454545, 11.0, 8.636363636363637, 10.272727272727273]"
"[6.615384615384615, 5.615384615384615, 5.769230769230769, 10.461538461538462, nan, 20.23076923076923, nan, 20.76923076923077, 22.307692307692307, 22.615384615384617, 20.76923076923077, 15.923076923076923, 7.615384615384615, 6.3076923076923075, 5.923076923076923, 10.076923076923077, 10.307692307692308, 24.0, 23.0, 20.153846153846153, nan, 19.76923076923077, 13.615384615384615, 7.461538461538462, 6.461538461538462, 7.153846153846154, 6.769230769230769, 10.615384615384615, 19.615384615384617, 20.153846153846153, 13.76923076923077, 23.307692307692307, 26.0, 22.615384615384617, 16.46153846153846, 8.076923076923077, 5.769230769230769, 6.3076923076923075, 5.615384615384615]"
"[6.5, 6.5, 7.833333333333333, 10.75, nan, 27.0, nan, 23.0, 21.916666666666668, 21.583333333333332, 22.5, 16.583333333333332, 7.5, 5.833333333333333, 8.166666666666666, 12.416666666666666, 12.25, 22.0, 23.25, 19.083333333333332, nan, 22.833333333333332, 13.0, 8.166666666666666, 7.166666666666667, 6.25, 6.916666666666667, 9.5, 21.916666666666668, 20.333333333333332, 17.166666666666668, 26.25, 27.0, 25.166666666666668, 18.5, 9.583333333333334, 7.0, 5.583333333333333, 5.583333333333333]"
"[11.0, 9.0, 12.0, 14.0, nan, 27.0, nan, 26.0, 27.0, 27.0, 26.0, 20.0, 14.0, 11.0, 13.0, 15.0, 16.0, 25.0, 27.0, 24.0, nan, 25.0, 21.0, 14.0, 9.0, 9.0, 12.0, 14.0, 22.0, 24.0, 17.0, 26.0, 27.0, 25.0, 21.0, 14.0, 11.0, 9.0, 9.0]"
"[5.3, 3.7, 4.7, 10.2, nan, 19.0, nan, 19.4, 15.8, 20.2, 22.3, 12.7, 5.0, 3.7, 5.0, 9.4, 12.2, 22.9, 21.6, 14.3, nan, 15.1, 8.4, 4.4, 3.7, 3.4, 4.7, 9.0, 20.8, 18.0, 10.3, 18.1, 20.1, 16.9, 9.0, 5.3, 4.1, 4.3, 4.0]"
"[9.0, 8.0, 8.0, 12.0, nan, 25.0, 23.0, 24.0, 24.0, 24.0, 20.0, 14.0, 9.0, 8.0, 14.0, 14.0, 16.0, 26.0, 26.0, 24.0, nan, 26.0, 18.0, 9.0, 10.0, 8.0, 14.0, 11.0, 21.0, 24.0, 20.0, 25.0, 26.0, 25.0, 18.0, 11.0, 8.0, 7.0, 7.0]"
"[5.0, 5.0, 5.0, 9.0, nan, 25.0, nan, 24.0, 24.0, 24.0, 23.0, 16.0, 6.0, 4.0, 5.0, 9.0, 13.0, 23.0, 23.0, 19.0, 19.0, 20.0, 15.0, 6.0, 4.0, 4.0, 5.0, 6.0, 20.0, 16.0, 9.0, 23.0, 24.0, 21.0, 15.0, 6.0, 5.0, 4.0, 3.0]"
"[6.0, 5.0, 5.166666666666667, 10.166666666666666, nan, 26.5, nan, 23.833333333333332, 18.333333333333332, 19.0, 21.833333333333332, 10.333333333333334, 6.166666666666667, 4.333333333333333, 6.166666666666667, 9.666666666666666, 12.0, 26.5, 26.5, 17.833333333333332, nan, 19.166666666666668, 9.333333333333334, 6.0, 6.0, 5.166666666666667, 7.833333333333333, 9.833333333333334, 22.0, 24.333333333333332, 13.5, 21.833333333333332, 22.0, 17.5, 10.333333333333334, 6.0, 4.166666666666667, 3.3333333333333335, 3.1666666666666665]"
"[8.3, 8.0, 9.4, 11.3, nan, 26.4, 25.8, 26.1, 26.1, 25.4, 22.1, 14.7, 10.4, 9.4, 15.4, 15.4, 15.3, 26.0, 26.7, 25.4, nan, 26.7, 18.7, 10.4, 10.0, 8.0, 16.8, 11.7, 23.8, 24.7, 20.7, 26.4, 26.0, 25.7, 18.7, 11.0, 8.0, 7.0, 8.4]"
